symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be
DOGE/USDT,1h,age0,full,local,bos,0,ote,zero,427,240,238,0.6167,0.3417,0.3750,0.1155,0.2246,100,0.1597,0.2579,140,0.0841,0.2009,157,0.0694,0.1705,83,0.2032,0.3275
DOGE/USDT,1h,age0,full,local,bos,0,ote,tight,427,240,239,0.5583,0.2833,0.4375,0.1968,0.2988,100,0.2807,0.3833,140,0.1364,0.2380,157,0.1357,0.2219,83,0.3116,0.4433
DOGE/USDT,1h,age0,full,local,bos,0,deep,zero,427,139,139,0.3381,0.1942,0.6619,0.2481,0.3087,54,0.0937,0.0391,85,0.3462,0.4800,87,0.1879,0.2736,52,0.3487,0.3675
DOGE/USDT,1h,age0,full,local,bos,0,breaker,zero,261,148,147,0.8041,0.4054,0.1892,0.1414,0.2632,57,0.0827,0.1896,91,0.1776,0.3085,94,0.1100,0.2336,54,0.1972,0.3158
DOGE/USDT,1h,age0,full,local,bos,5,ote,zero,196,72,70,0.5694,0.2917,0.4028,0.0507,0.1281,37,0.1461,0.2082,35,-0.0503,0.0434,42,-0.0812,-0.0325,30,0.2372,0.3553
DOGE/USDT,1h,age0,full,local,bos,5,ote,tight,196,72,71,0.5000,0.2500,0.4861,0.0823,0.1690,37,0.2115,0.2886,35,-0.0583,0.0388,42,-0.0108,0.0864,30,0.2096,0.2818
DOGE/USDT,1h,age0,full,local,bos,5,deep,zero,196,17,17,0.5882,0.3529,0.4118,1.1712,1.3166,9,0.6405,0.6323,8,1.7683,2.0864,7,0.5819,0.0052,10,1.5838,2.2346
DOGE/USDT,1h,age0,full,local,bos,5,breaker,zero,88,25,24,0.6800,0.3600,0.2800,-0.0012,0.1179,14,-0.2408,-0.1885,11,0.2818,0.4800,10,-0.2950,-0.1155,15,0.2086,0.2846
DOGE/USDT,1h,age0,full,local,choch,0,ote,zero,296,216,216,0.6574,0.3750,0.3426,0.1793,0.3058,116,0.2062,0.3490,100,0.1481,0.2556,183,0.1567,0.2959,33,0.3046,0.3603
DOGE/USDT,1h,age0,full,local,choch,0,ote,tight,296,216,216,0.5648,0.3056,0.4352,0.2056,0.3363,116,0.2881,0.4549,100,0.1100,0.1988,183,0.1897,0.3334,33,0.2937,0.3525
DOGE/USDT,1h,age0,full,local,choch,0,deep,zero,296,146,146,0.3699,0.2123,0.6301,0.3652,0.4311,75,0.2304,0.2773,71,0.5076,0.5936,123,0.3804,0.4599,23,0.2839,0.2775
DOGE/USDT,1h,age0,full,local,choch,0,breaker,zero,208,157,157,0.8217,0.4841,0.1783,0.1585,0.3314,77,0.1719,0.3312,80,0.1456,0.3316,133,0.1450,0.3283,24,0.2337,0.3481
DOGE/USDT,1h,age0,full,local,choch,5,ote,zero,26,14,14,0.2143,0.0714,0.7857,-0.6156,-0.6269,9,-0.6014,-0.5748,5,-0.6412,-0.7206,13,-0.5860,-0.5982,1,-1.0000,-1.0000
DOGE/USDT,1h,age0,full,local,choch,5,ote,tight,26,14,14,0.2143,0.0714,0.7857,-0.5426,-0.5587,9,-0.5257,-0.4877,5,-0.5731,-0.6865,13,-0.5074,-0.5248,1,-1.0000,-1.0000
DOGE/USDT,1h,age0,full,local,choch,5,deep,zero,26,7,7,0.0000,0.0000,1.0000,-1.0000,-1.0000,4,-1.0000,-1.0000,3,-1.0000,-1.0000,6,-1.0000,-1.0000,1,-1.0000,-1.0000
DOGE/USDT,1h,age0,full,local,choch,5,breaker,zero,11,7,7,0.4286,0.0000,0.5714,-0.3957,-0.4836,3,-0.0600,-0.1967,4,-0.6475,-0.6988,7,-0.3957,-0.4836,0,,
DOGE/USDT,1h,age0,full,global,bos,0,ote,zero,427,189,187,0.5661,0.2857,0.4233,0.0265,0.0976,86,0.0341,0.1091,103,0.0201,0.0881,121,0.0016,0.0296,68,0.0710,0.2195
DOGE/USDT,1h,age0,full,global,bos,0,ote,tight,427,189,188,0.4497,0.2116,0.5450,-0.0349,0.0227,86,-0.0568,0.0015,103,-0.0164,0.0406,121,-0.0395,-0.0241,68,-0.0269,0.1053
DOGE/USDT,1h,age0,full,global,bos,0,deep,zero,427,38,38,0.5526,0.3158,0.4474,1.0398,1.1345,14,1.1092,1.0987,24,0.9993,1.1553,25,0.7717,0.6568,13,1.5554,2.0532
DOGE/USDT,1h,age0,full,global,bos,0,breaker,zero,224,78,77,0.6923,0.4103,0.2949,-0.0112,0.1381,36,0.0071,0.2031,42,-0.0264,0.0838,45,-0.0600,0.1010,33,0.0575,0.1902
DOGE/USDT,1h,age0,full,global,bos,5,ote,zero,388,163,161,0.5399,0.2822,0.4479,-0.0195,0.0587,79,-0.0111,0.0747,84,-0.0274,0.0437,99,-0.0847,-0.0554,64,0.0820,0.2362
DOGE/USDT,1h,age0,full,global,bos,5,ote,tight,388,163,162,0.4233,0.1963,0.5706,-0.0908,-0.0408,79,-0.1084,-0.0463,84,-0.0742,-0.0356,99,-0.1505,-0.1503,64,0.0006,0.1268
DOGE/USDT,1h,age0,full,global,bos,5,deep,zero,388,28,28,0.5714,0.3929,0.4286,1.1092,1.3831,12,1.1531,1.2531,16,1.0762,1.4807,17,0.5199,0.5904,11,2.0200,2.6083
DOGE/USDT,1h,age0,full,global,bos,5,breaker,zero,195,59,58,0.6610,0.3729,0.3220,-0.0519,0.0777,32,-0.0448,0.1347,27,-0.0600,0.0122,30,-0.1540,-0.0185,29,0.0575,0.1807
DOGE/USDT,1h,age0,full,global,choch,0,ote,zero,296,194,194,0.6134,0.3711,0.3866,0.1004,0.2403,104,0.0004,0.1466,90,0.2159,0.3486,167,0.0742,0.2262,27,0.2624,0.3274
DOGE/USDT,1h,age0,full,global,choch,0,ote,tight,296,194,194,0.5361,0.2938,0.4639,0.1443,0.2740,104,0.0673,0.2095,90,0.2333,0.3484,167,0.1248,0.2502,27,0.2649,0.4209
DOGE/USDT,1h,age0,full,global,choch,0,deep,zero,296,98,98,0.2857,0.1939,0.7143,0.0546,0.1848,45,-0.1798,-0.0069,53,0.2536,0.3475,82,-0.0547,0.1186,16,0.6149,0.5239
DOGE/USDT,1h,age0,full,global,choch,0,breaker,zero,181,119,119,0.8151,0.5042,0.1849,0.1493,0.3377,60,0.1515,0.3366,59,0.1471,0.3388,102,0.1474,0.3400,17,0.1612,0.3241
DOGE/USDT,1h,age0,full,global,choch,5,ote,zero,83,48,48,0.5208,0.3542,0.4792,-0.0657,0.0935,29,-0.3196,-0.1851,19,0.3218,0.5187,38,-0.1031,0.0519,10,0.0763,0.2514
DOGE/USDT,1h,age0,full,global,choch,5,ote,tight,83,48,48,0.4375,0.2917,0.5625,-0.0661,0.1163,29,-0.3376,-0.1572,19,0.3481,0.5338,38,-0.1574,0.0072,10,0.2807,0.5309
DOGE/USDT,1h,age0,full,global,choch,5,deep,zero,83,18,18,0.2778,0.2222,0.7222,0.0253,0.2414,8,-0.0772,0.2500,10,0.1073,0.2346,13,-0.1482,-0.0503,5,0.4764,1.0000
DOGE/USDT,1h,age0,full,global,choch,5,breaker,zero,40,21,21,0.7143,0.4286,0.2857,0.0071,0.1629,11,0.0255,0.2609,10,-0.0130,0.0550,17,-0.0047,0.1409,4,0.0575,0.2562
DOGE/USDT,1h,swp5,full,local,bos,0,ote,zero,227,128,125,0.5469,0.2969,0.4297,0.0046,0.0963,66,-0.1031,-0.0271,62,0.1175,0.2259,21,0.2814,0.3914,107,-0.0513,0.0368
DOGE/USDT,1h,swp5,full,local,bos,0,ote,tight,227,128,127,0.4609,0.2266,0.5313,-0.0084,0.0652,66,-0.0944,-0.0219,62,0.0848,0.1595,21,0.2197,0.2471,107,-0.0536,0.0292
DOGE/USDT,1h,swp5,full,local,bos,0,deep,zero,227,66,66,0.3485,0.2424,0.6515,0.2863,0.4609,31,-0.0475,0.1191,35,0.5819,0.7636,11,1.0133,1.0033,55,0.1409,0.3524
DOGE/USDT,1h,swp5,full,local,bos,0,breaker,zero,124,69,68,0.6812,0.3188,0.3043,-0.0254,0.0610,31,-0.1540,-0.1125,38,0.0761,0.1979,12,0.2925,0.3983,57,-0.0936,-0.0113
DOGE/USDT,1h,swp5,full,local,bos,5,ote,zero,164,76,73,0.5263,0.3026,0.4342,-0.0170,0.0909,47,-0.0433,-0.0024,29,0.0251,0.2410,9,0.1959,0.2757,67,-0.0470,0.0650
DOGE/USDT,1h,swp5,full,local,bos,5,ote,tight,164,76,75,0.4474,0.2500,0.5395,-0.0323,0.0845,47,-0.0917,-0.0504,29,0.0673,0.3109,9,0.4230,0.5370,67,-0.0944,0.0228
DOGE/USDT,1h,swp5,full,local,bos,5,deep,zero,164,29,29,0.4483,0.3103,0.5517,0.6546,0.8752,16,0.1535,0.2307,13,1.2714,1.6685,2,2.6911,2.6728,27,0.5038,0.7421
DOGE/USDT,1h,swp5,full,local,bos,5,breaker,zero,79,32,31,0.6563,0.3438,0.3125,-0.0448,0.0665,18,-0.2535,-0.2376,14,0.2086,0.4357,3,0.4100,0.6750,29,-0.0936,0.0012
DOGE/USDT,1h,swp5,full,local,choch,0,ote,zero,166,116,116,0.5603,0.2845,0.4397,0.0052,0.0767,67,-0.0093,0.1107,49,0.0251,0.0302,26,-0.0341,0.0303,90,0.0165,0.0900
DOGE/USDT,1h,swp5,full,local,choch,0,ote,tight,166,116,116,0.4828,0.2500,0.5172,0.0305,0.1257,67,-0.0124,0.1438,49,0.0891,0.1009,26,-0.2611,-0.2303,90,0.1147,0.2286
DOGE/USDT,1h,swp5,full,local,choch,0,deep,zero,166,68,68,0.2794,0.1324,0.7206,0.0313,0.0067,45,0.1483,0.1426,23,-0.1976,-0.2593,19,0.5541,0.6861,49,-0.1714,-0.2568
DOGE/USDT,1h,swp5,full,local,choch,0,breaker,zero,97,63,63,0.7778,0.3651,0.2222,0.0967,0.1946,35,0.0877,0.1713,28,0.1079,0.2237,16,0.0575,0.2122,47,0.1100,0.1886
DOGE/USDT,1h,swp5,full,local,choch,5,ote,zero,70,49,49,0.4286,0.1633,0.5714,-0.2312,-0.2326,23,-0.1421,-0.0624,26,-0.3100,-0.3832,8,-0.7758,-0.8254,41,-0.1249,-0.1170
DOGE/USDT,1h,swp5,full,local,choch,5,ote,tight,70,49,49,0.3878,0.1633,0.6122,-0.1723,-0.1512,23,-0.0719,0.0666,26,-0.2611,-0.3439,8,-0.7332,-0.8041,41,-0.0629,-0.0239
DOGE/USDT,1h,swp5,full,local,choch,5,deep,zero,70,22,22,0.2727,0.0909,0.7273,0.0067,-0.1190,12,0.5380,0.4197,10,-0.6309,-0.7654,3,-1.0000,-1.0000,19,0.1656,0.0201
DOGE/USDT,1h,swp5,full,local,choch,5,breaker,zero,32,18,18,0.5556,0.0556,0.4444,-0.2167,-0.2914,9,-0.2167,-0.3306,9,-0.2167,-0.2522,4,-0.6475,-0.5225,14,-0.0936,-0.2254
DOGE/USDT,1h,swp5,full,global,bos,0,ote,zero,227,119,116,0.5210,0.3109,0.4538,-0.0412,0.0762,64,-0.1031,0.0151,55,0.0298,0.1463,21,0.1959,0.3249,98,-0.0936,0.0212
DOGE/USDT,1h,swp5,full,global,bos,0,ote,tight,227,119,118,0.4790,0.2857,0.5126,0.0311,0.1825,64,-0.1328,0.0058,55,0.2254,0.3919,21,0.3214,0.5326,98,-0.0318,0.1067
DOGE/USDT,1h,swp5,full,global,bos,0,deep,zero,227,22,22,0.3636,0.2273,0.6364,0.3422,0.4562,14,0.5819,0.5740,8,-0.0772,0.2500,5,0.4764,0.4691,17,0.3027,0.4524
DOGE/USDT,1h,swp5,full,global,bos,0,breaker,zero,105,46,45,0.6739,0.2826,0.3043,-0.0287,0.0338,24,-0.0191,0.0222,22,-0.0386,0.0459,8,0.2338,0.3187,38,-0.0854,-0.0278
DOGE/USDT,1h,swp5,full,global,bos,5,ote,zero,224,117,114,0.5128,0.3077,0.4615,-0.0558,0.0615,63,-0.1178,0.0088,54,0.0154,0.1221,20,0.1660,0.2696,97,-0.1031,0.0172
DOGE/USDT,1h,swp5,full,global,bos,5,ote,tight,224,117,116,0.4701,0.2821,0.5214,0.0121,0.1631,63,-0.1530,-0.0031,54,0.2082,0.3607,20,0.2807,0.4571,97,-0.0439,0.1019
DOGE/USDT,1h,swp5,full,global,bos,5,deep,zero,224,22,22,0.3636,0.2273,0.6364,0.3422,0.4562,14,0.5819,0.5740,8,-0.0772,0.2500,5,0.4764,0.4691,17,0.3027,0.4524
DOGE/USDT,1h,swp5,full,global,bos,5,breaker,zero,104,46,45,0.6739,0.2826,0.3043,-0.0287,0.0338,24,-0.0191,0.0222,22,-0.0386,0.0459,8,0.2338,0.3187,38,-0.0854,-0.0278
DOGE/USDT,1h,swp5,full,global,choch,0,ote,zero,166,111,111,0.5225,0.3063,0.4775,-0.0627,0.0464,63,-0.0888,0.0375,48,-0.0283,0.0580,25,-0.1389,-0.1228,86,-0.0405,0.0956
DOGE/USDT,1h,swp5,full,global,choch,0,ote,tight,166,111,111,0.4775,0.2703,0.5225,0.0192,0.1474,63,0.0503,0.2165,48,-0.0217,0.0567,25,-0.0608,-0.0742,86,0.0425,0.2118
DOGE/USDT,1h,swp5,full,global,choch,0,deep,zero,166,50,50,0.2600,0.1400,0.7400,-0.0403,-0.0185,31,-0.0475,0.0334,19,-0.0287,-0.1033,12,0.2304,0.2243,38,-0.1258,-0.0952
DOGE/USDT,1h,swp5,full,global,choch,0,breaker,zero,93,54,54,0.7222,0.4074,0.2778,0.0183,0.1575,29,0.0210,0.1643,25,0.0152,0.1496,12,-0.0600,0.0971,42,0.0407,0.1748
DOGE/USDT,1h,swp5,full,global,choch,5,ote,zero,113,78,78,0.4487,0.2436,0.5513,-0.1950,-0.1215,43,-0.2491,-0.1750,35,-0.1287,-0.0558,17,-0.3669,-0.3854,61,-0.1472,-0.0480
DOGE/USDT,1h,swp5,full,global,choch,5,ote,tight,113,78,78,0.3974,0.2179,0.6026,-0.1517,-0.0553,43,-0.1561,-0.0370,35,-0.1462,-0.0778,17,-0.2466,-0.2732,61,-0.1252,0.0054
DOGE/USDT,1h,swp5,full,global,choch,5,deep,zero,113,32,32,0.2500,0.1250,0.7500,-0.0772,-0.0818,20,-0.0772,-0.0154,12,-0.0772,-0.1924,5,-1.0000,-1.0000,27,0.0937,0.0882
DOGE/USDT,1h,swp5,full,global,choch,5,breaker,zero,53,26,26,0.5385,0.2308,0.4615,-0.2408,-0.1885,14,-0.2950,-0.2968,12,-0.1775,-0.0621,6,-0.5300,-0.3633,20,-0.1540,-0.1360
DOGE/USDT,1h,swp10,full,local,bos,0,ote,zero,227,128,125,0.5469,0.2969,0.4297,0.0046,0.0963,66,-0.1031,-0.0271,62,0.1175,0.2259,43,0.1681,0.2940,85,-0.0812,-0.0073
DOGE/USDT,1h,swp10,full,local,bos,0,ote,tight,227,128,127,0.4609,0.2266,0.5313,-0.0084,0.0652,66,-0.0944,-0.0219,62,0.0848,0.1595,43,0.1417,0.2503,85,-0.0852,-0.0295
DOGE/USDT,1h,swp10,full,local,bos,0,deep,zero,227,66,66,0.3485,0.2424,0.6515,0.2863,0.4609,31,-0.0475,0.1191,35,0.5819,0.7636,25,0.6241,0.7753,41,0.0803,0.2692
DOGE/USDT,1h,swp10,full,local,bos,0,breaker,zero,124,69,68,0.6812,0.3188,0.3043,-0.0254,0.0610,31,-0.1540,-0.1125,38,0.0761,0.1979,23,0.0422,0.1052,46,-0.0600,0.0383
DOGE/USDT,1h,swp10,full,local,bos,5,ote,zero,164,76,73,0.5263,0.3026,0.4342,-0.0170,0.0909,47,-0.0433,-0.0024,29,0.0251,0.2410,13,0.2419,0.4439,63,-0.0732,0.0145
DOGE/USDT,1h,swp10,full,local,bos,5,ote,tight,164,76,75,0.4474,0.2500,0.5395,-0.0323,0.0845,47,-0.0917,-0.0504,29,0.0673,0.3109,13,0.4778,0.7664,63,-0.1393,-0.0585
DOGE/USDT,1h,swp10,full,local,bos,5,deep,zero,164,29,29,0.4483,0.3103,0.5517,0.6546,0.8752,16,0.1535,0.2307,13,1.2714,1.6685,4,1.7683,2.0864,25,0.4764,0.6815
DOGE/USDT,1h,swp10,full,local,bos,5,breaker,zero,79,32,31,0.6563,0.3438,0.3125,-0.0448,0.0665,18,-0.2535,-0.2376,14,0.2086,0.4357,4,0.0575,0.2563,28,-0.0600,0.0383
DOGE/USDT,1h,swp10,full,local,choch,0,ote,zero,166,116,116,0.5603,0.2845,0.4397,0.0052,0.0767,67,-0.0093,0.1107,49,0.0251,0.0302,50,0.0046,0.1335,66,0.0057,0.0336
DOGE/USDT,1h,swp10,full,local,choch,0,ote,tight,166,116,116,0.4828,0.2500,0.5172,0.0305,0.1257,67,-0.0124,0.1438,49,0.0891,0.1009,50,-0.0181,0.1048,66,0.0673,0.1415
DOGE/USDT,1h,swp10,full,local,choch,0,deep,zero,166,68,68,0.2794,0.1324,0.7206,0.0313,0.0067,45,0.1483,0.1426,23,-0.1976,-0.2593,30,0.2304,0.3127,38,-0.1258,-0.2349
DOGE/USDT,1h,swp10,full,local,choch,0,breaker,zero,97,63,63,0.7778,0.3651,0.2222,0.0967,0.1946,35,0.0877,0.1713,28,0.1079,0.2237,29,0.0697,0.2545,34,0.1197,0.1435
DOGE/USDT,1h,swp10,full,local,choch,5,ote,zero,70,49,49,0.4286,0.1633,0.5714,-0.2312,-0.2326,23,-0.1421,-0.0624,26,-0.3100,-0.3832,13,-0.5860,-0.5982,36,-0.1031,-0.1007
DOGE/USDT,1h,swp10,full,local,choch,5,ote,tight,70,49,49,0.3878,0.1633,0.6122,-0.1723,-0.1512,23,-0.0719,0.0666,26,-0.2611,-0.3439,13,-0.5074,-0.5248,36,-0.0513,-0.0164
DOGE/USDT,1h,swp10,full,local,choch,5,deep,zero,70,22,22,0.2727,0.0909,0.7273,0.0067,-0.1190,12,0.5380,0.4197,10,-0.6309,-0.7654,5,-1.0000,-1.0000,17,0.3027,0.1401
DOGE/USDT,1h,swp10,full,local,choch,5,breaker,zero,32,18,18,0.5556,0.0556,0.4444,-0.2167,-0.2914,9,-0.2167,-0.3306,9,-0.2167,-0.2522,6,-0.5300,-0.4808,12,-0.0600,-0.1967
DOGE/USDT,1h,swp10,full,global,bos,0,ote,zero,227,119,116,0.5210,0.3109,0.4538,-0.0412,0.0762,64,-0.1031,0.0151,55,0.0298,0.1463,37,0.1636,0.3249,82,-0.1371,-0.0404
DOGE/USDT,1h,swp10,full,global,bos,0,ote,tight,227,119,118,0.4790,0.2857,0.5126,0.0311,0.1825,64,-0.1328,0.0058,55,0.2254,0.3919,37,0.2115,0.4083,82,-0.0513,0.0793
DOGE/USDT,1h,swp10,full,global,bos,0,deep,zero,227,22,22,0.3636,0.2273,0.6364,0.3422,0.4562,14,0.5819,0.5740,8,-0.0772,0.2500,7,0.5819,0.7636,15,0.2304,0.3127
DOGE/USDT,1h,swp10,full,global,bos,0,breaker,zero,105,46,45,0.6739,0.2826,0.3043,-0.0287,0.0338,24,-0.0191,0.0222,22,-0.0386,0.0459,16,-0.1188,-0.0706,30,0.0210,0.0914
DOGE/USDT,1h,swp10,full,global,bos,5,ote,zero,224,117,114,0.5128,0.3077,0.4615,-0.0558,0.0615,63,-0.1178,0.0088,54,0.0154,0.1221,35,0.1276,0.2913,82,-0.1371,-0.0404
DOGE/USDT,1h,swp10,full,global,bos,5,ote,tight,224,117,116,0.4701,0.2821,0.5214,0.0121,0.1631,63,-0.1530,-0.0031,54,0.2082,0.3607,35,0.1588,0.3570,82,-0.0513,0.0793
DOGE/USDT,1h,swp10,full,global,bos,5,deep,zero,224,22,22,0.3636,0.2273,0.6364,0.3422,0.4562,14,0.5819,0.5740,8,-0.0772,0.2500,7,0.5819,0.7636,15,0.2304,0.3127
DOGE/USDT,1h,swp10,full,global,bos,5,breaker,zero,104,46,45,0.6739,0.2826,0.3043,-0.0287,0.0338,24,-0.0191,0.0222,22,-0.0386,0.0459,16,-0.1188,-0.0706,30,0.0210,0.0914
DOGE/USDT,1h,swp10,full,global,choch,0,ote,zero,166,111,111,0.5225,0.3063,0.4775,-0.0627,0.0464,63,-0.0888,0.0375,48,-0.0283,0.0580,47,-0.1221,-0.0087,64,-0.0190,0.0868
DOGE/USDT,1h,swp10,full,global,choch,0,ote,tight,166,111,111,0.4775,0.2703,0.5225,0.0192,0.1474,63,0.0503,0.2165,48,-0.0217,0.0567,47,-0.0009,0.1106,64,0.0339,0.1744
DOGE/USDT,1h,swp10,full,global,choch,0,deep,zero,166,50,50,0.2600,0.1400,0.7400,-0.0403,-0.0185,31,-0.0475,0.0334,19,-0.0287,-0.1033,21,-0.1212,-0.0623,29,0.0182,0.0132
DOGE/USDT,1h,swp10,full,global,choch,0,breaker,zero,93,54,54,0.7222,0.4074,0.2778,0.0183,0.1575,29,0.0210,0.1643,25,0.0152,0.1496,22,-0.0386,0.1741,32,0.0575,0.1461
DOGE/USDT,1h,swp10,full,global,choch,5,ote,zero,113,78,78,0.4487,0.2436,0.5513,-0.1950,-0.1215,43,-0.2491,-0.1750,35,-0.1287,-0.0558,26,-0.3790,-0.3178,52,-0.1031,-0.0234
DOGE/USDT,1h,swp10,full,global,choch,5,ote,tight,113,78,78,0.3974,0.2179,0.6026,-0.1517,-0.0553,43,-0.1561,-0.0370,35,-0.1462,-0.0778,26,-0.2611,-0.1736,52,-0.0969,0.0038
DOGE/USDT,1h,swp10,full,global,choch,5,deep,zero,113,32,32,0.2500,0.1250,0.7500,-0.0772,-0.0818,20,-0.0772,-0.0154,12,-0.0772,-0.1924,8,-1.0000,-1.0000,24,0.2304,0.2243
DOGE/USDT,1h,swp10,full,global,choch,5,breaker,zero,53,26,26,0.5385,0.2308,0.4615,-0.2408,-0.1885,14,-0.2950,-0.2968,12,-0.1775,-0.0621,8,-0.4713,-0.2838,18,-0.1383,-0.1461
DOGE/USDT,1h,age0single,full,local,bos,0,ote,zero,486,284,284,0.5915,0.3415,0.4085,0.0612,0.1792,123,0.0501,0.1705,161,0.0697,0.1859,148,0.0545,0.1423,136,0.0684,0.2194
DOGE/USDT,1h,age0single,full,local,bos,0,ote,tight,486,284,284,0.5070,0.2606,0.4930,0.0823,0.1794,123,0.1107,0.2236,161,0.0606,0.1456,148,0.0817,0.1533,136,0.0830,0.2077
DOGE/USDT,1h,age0single,full,local,bos,0,deep,zero,486,153,153,0.3595,0.2288,0.6405,0.3269,0.4504,55,0.3422,0.3838,98,0.3182,0.4878,74,0.2969,0.3980,79,0.3550,0.4994
DOGE/USDT,1h,age0single,full,local,bos,0,breaker,zero,269,154,154,0.8377,0.4286,0.1623,0.1811,0.3115,60,0.2690,0.4017,94,0.1250,0.2539,78,0.1569,0.2779,76,0.2059,0.3460
DOGE/USDT,1h,age0single,full,local,bos,5,ote,zero,218,78,78,0.5769,0.3333,0.4231,0.0349,0.1503,43,-0.0405,0.0355,35,0.1276,0.2913,42,-0.0176,0.0848,36,0.0963,0.2267
DOGE/USDT,1h,age0single,full,local,bos,5,ote,tight,218,78,78,0.4872,0.2821,0.5128,0.0399,0.1800,43,0.0425,0.1431,35,0.0368,0.2252,42,-0.0852,0.0584,36,0.1859,0.3218
DOGE/USDT,1h,age0single,full,local,bos,5,deep,zero,218,11,11,0.7273,0.4545,0.2727,1.6844,1.9124,4,1.7683,2.0864,7,1.6365,1.8130,6,1.4607,1.4485,5,1.9529,2.4691
DOGE/USDT,1h,age0single,full,local,bos,5,breaker,zero,95,25,25,0.8000,0.3600,0.2000,0.1280,0.2178,16,0.0575,0.1681,9,0.2533,0.3061,10,-0.0130,0.0550,15,0.2220,0.3263
DOGE/USDT,1h,age0single,full,local,choch,0,ote,zero,370,267,267,0.6330,0.3596,0.3670,0.1355,0.2557,142,0.1117,0.2513,125,0.1624,0.2606,206,0.1059,0.2323,61,0.2351,0.3344
DOGE/USDT,1h,age0single,full,local,choch,0,ote,tight,370,267,267,0.5281,0.2959,0.4719,0.1272,0.2645,142,0.0823,0.2521,125,0.1783,0.2785,206,0.0673,0.2208,61,0.3297,0.4120
DOGE/USDT,1h,age0single,full,local,choch,0,deep,zero,370,174,174,0.3851,0.2069,0.6149,0.4213,0.4524,94,0.3743,0.3816,80,0.4764,0.5355,135,0.4491,0.4911,39,0.3250,0.3184
DOGE/USDT,1h,age0single,full,local,choch,0,breaker,zero,215,161,160,0.8199,0.4907,0.1739,0.1632,0.3422,76,0.1874,0.3765,85,0.1414,0.3112,119,0.1352,0.3286,42,0.2421,0.3805
DOGE/USDT,1h,age0single,full,local,choch,5,ote,zero,31,14,14,0.3571,0.0714,0.6429,-0.3593,-0.4273,8,-0.5515,-0.5216,6,-0.1031,-0.3015,11,-0.3477,-0.3981,3,-0.4020,-0.5344
DOGE/USDT,1h,age0single,full,local,choch,5,ote,tight,31,14,14,0.3571,0.0714,0.6429,-0.2377,-0.3348,8,-0.4664,-0.4236,6,0.0673,-0.2164,11,-0.2238,-0.2959,3,-0.2885,-0.4776
DOGE/USDT,1h,age0single,full,local,choch,5,deep,zero,31,5,5,0.0000,0.0000,1.0000,-1.0000,-1.0000,4,-1.0000,-1.0000,1,-1.0000,-1.0000,3,-1.0000,-1.0000,2,-1.0000,-1.0000
DOGE/USDT,1h,age0single,full,local,choch,5,breaker,zero,10,2,2,1.0000,0.0000,0.0000,0.4100,0.2050,1,0.4100,0.2050,1,0.4100,0.2050,1,0.4100,0.2050,1,0.4100,0.2050
DOGE/USDT,1h,age0single,full,global,bos,0,ote,zero,486,211,210,0.5924,0.3318,0.4028,0.0678,0.1759,98,-0.0298,0.0823,113,0.1532,0.2578,108,0.0630,0.1244,103,0.0728,0.2304
DOGE/USDT,1h,age0single,full,global,bos,0,ote,tight,486,211,210,0.4739,0.2512,0.5213,0.0165,0.1189,98,-0.0852,0.0182,113,0.1054,0.2071,108,0.0080,0.0682,103,0.0254,0.1727
DOGE/USDT,1h,age0single,full,global,bos,0,deep,zero,486,36,36,0.5833,0.3889,0.4167,1.1531,1.4005,9,1.8709,2.2990,27,0.9139,1.1010,17,1.1712,1.1605,19,1.1370,1.6153
DOGE/USDT,1h,age0single,full,global,bos,0,breaker,zero,226,82,82,0.7073,0.4146,0.2927,-0.0027,0.1446,40,0.0223,0.2261,42,-0.0264,0.0670,39,-0.0600,0.0745,43,0.0493,0.2083
DOGE/USDT,1h,age0single,full,global,bos,5,ote,zero,437,181,180,0.5801,0.3370,0.4144,0.0464,0.1650,87,-0.0103,0.1032,94,0.0995,0.2228,87,-0.0103,0.0676,94,0.0995,0.2561
DOGE/USDT,1h,age0single,full,global,bos,5,ote,tight,437,181,180,0.4586,0.2486,0.5359,-0.0157,0.0918,87,-0.0677,0.0409,94,0.0328,0.1394,87,-0.0922,-0.0280,94,0.0558,0.2038
DOGE/USDT,1h,age0single,full,global,bos,5,deep,zero,437,26,26,0.5769,0.4615,0.4231,1.1295,1.5783,5,2.6911,3.4691,21,0.7577,1.1281,11,1.0133,1.2446,15,1.2147,1.8230
DOGE/USDT,1h,age0single,full,global,bos,5,breaker,zero,194,60,60,0.6667,0.3667,0.3333,-0.0600,0.0618,34,-0.0047,0.1824,26,-0.1323,-0.0958,25,-0.1540,-0.0514,35,0.0071,0.1427
DOGE/USDT,1h,age0single,full,global,choch,0,ote,zero,370,237,237,0.6414,0.3671,0.3586,0.1505,0.2752,121,0.0971,0.2129,116,0.2062,0.3401,186,0.1188,0.2433,51,0.2663,0.3912
